Name,Price,Set,Rarity
Wall of Fire,0.02,M13,Common
War Falcon,0.02,M13,Common
Warclamp Mastiff,0.02,M13,Common
Welkin Tern,0.02,M13,Common
Wild Guess,0.02,M13,Common
Worldfire,0.02,M13,Mythic
Yevas Forcemage,0.02,M13,Common
Zombie Goliath,0.02,M13,Common
Battle of Wits,0.01,M13,Rare
Boundless Realms,0.01,M13,Rare
Captain of the Watch,0.01,M13,Rare
Cathedral of War,0.01,M13,Rare
Chandra the Firebrand,0.01,M13,Mythic
Clone,0.01,M13,Rare
Diabolic Revelation,0.01,M13,Rare
Disciple of Bolas,0.01,M13,Rare
Door to Nothingness,0.01,M13,Rare
Faiths Reward,0.01,M13,Rare
Fervor,0.01,M13,Rare
Gilded Lotus,0.01,M13,Rare
Ground Seal,0.01,M13,Rare
Hamletback Goliath,0.01,M13,Rare
Hellion Crucible,0.01,M13,Rare
Intrepid Hero,0.01,M13,Rare
Magmaquake,0.01,M13,Rare
Mutilate,0.01,M13,Rare
Nefarox Overlord of Grixis,0.01,M13,Rare
Odric Master Tactician,0.01,M13,Rare
Phylactery Lich,0.01,M13,Rare
Predatory Rampage,0.01,M13,Rare
Redirect,0.01,M13,Rare
Reverberate,0.01,M13,Rare
Rhox Faithmender,0.01,M13,Rare
Rootbound Crag,0.01,M13,Rare
Sands of Delirium,0.01,M13,Rare
Serra Avatar,0.01,M13,Mythic
Serra Avenger,0.01,M13,Rare
Shimian Specter,0.01,M13,Rare
Silklash Spider,0.01,M13,Rare
Slumbering Dragon,0.01,M13,Rare
Spelltwine,0.01,M13,Rare
Sphinx of Uthuun,0.01,M13,Rare
Staff of Nin,0.01,M13,Rare
Stormtide Leviathan,0.01,M13,Rare
Stuffy Doll,0.01,M13,Rare
Touch of the Eternal,0.01,M13,Rare
Trading Post,0.01,M13,Rare
Wits End,0.01,M13,Rare
Xathrid Gorgon,0.01,M13,Rare
Yeva Natures Herald,0.01,M13,Rare
"Tabletop
 569","DECLINING CARDS
66▼","PRICE CHANGE
-1.39","RISING CARDS
37▲"
0.00,-1.00,0.00,-0.47
-0.28,-1.00,-1.00,-0.25
0.00,0.00,0.00,0.05
0.79,5.00,3.00,1.27
-0.07,0.00,0.00,-0.05
-0.75,-3.00,-4.00,-0.47
0.01,-1.00,0.00,-0.13
0.12,3.00,1.00,0.36
-0.20,-2.00,-2.00,-0.21
0.04,1.00,0.00,0.12
0.00,2.00,0.00,0.20
-0.02,0.00,0.00,-0.01
0.00,0.00,0.00,0.01
-0.14,-4.00,-2.00,-0.32
0.03,-2.00,0.00,-0.14
-0.02,0.00,0.00,0.01
0.12,3.00,2.00,0.22
-0.17,2.00,-3.00,0.15
-0.02,-2.00,0.00,-0.13
-0.71,15.00,-10.00,0.80
0.00,3.00,0.00,0.18
0.00,0.00,0.00,-0.02
-0.01,1.00,0.00,0.03
-0.01,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,0.00,0.01
0.00,0.00,0.00,-0.01
-0.11,-2.00,-2.00,-0.09
0.08,5.00,2.00,0.22
-0.01,0.00,0.00,-0.01
0.00,0.00,0.00,0.01
0.00,2.00,0.00,0.08
0.00,-1.00,0.00,-0.02
0.00,5.00,0.00,0.17
0.00,0.00,0.00,0.00
0.03,6.00,1.00,0.19
0.06,6.00,2.00,0.18
-0.20,-3.00,-6.00,-0.10
-0.01,1.00,0.00,0.04
0.00,5.00,0.00,0.15
0.04,0.00,1.00,0.01
0.00,0.00,0.00,0.01
0.02,2.00,1.00,0.05
-0.01,-1.00,0.00,-0.03
-0.01,0.00,0.00,-0.01
0.04,1.00,2.00,0.03
-0.01,-4.00,0.00,-0.11
0.00,0.00,0.00,0.00
-0.01,-1.00,0.00,-0.03
0.00,0.00,0.00,-0.01
0.02,2.00,1.00,0.05
0.17,-4.00,8.00,-0.11
-0.01,-1.00,0.00,-0.03
0.11,7.00,5.00,0.14
0.00,3.00,0.00,0.07
0.00,-2.00,0.00,-0.05
-0.01,4.00,0.00,0.08
0.00,1.00,0.00,0.01
0.00,-1.00,0.00,-0.01
-0.02,4.00,-1.00,0.08
-0.01,-3.00,-1.00,-0.05
0.01,2.00,1.00,0.04
-0.01,-3.00,-1.00,-0.06
0.05,3.00,3.00,0.05
-0.04,-4.00,-2.00,-0.07
-0.01,0.00,-1.00,0.00
-0.01,-1.00,-1.00,-0.02
-0.01,-6.00,-1.00,-0.10
-0.02,-2.00,-1.00,-0.03
-0.01,2.00,-1.00,0.03
0.00,-4.00,0.00,-0.06
-0.04,-3.00,-3.00,-0.04
0.00,-1.00,0.00,-0.02
0.00,-1.00,0.00,-0.02
-0.01,-1.00,-1.00,-0.02
0.01,-9.00,1.00,-0.14
0.02,0.00,1.00,0.00
-0.01,-1.00,-1.00,-0.01
0.00,-7.00,0.00,-0.10
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.02
0.00,3.00,0.00,0.04
-0.03,-1.00,-2.00,-0.01
0.00,1.00,0.00,0.01
0.02,4.00,2.00,0.05
-0.03,-2.00,-2.00,-0.03
-0.02,0.00,-2.00,0.00
0.00,-1.00,0.00,-0.01
0.01,3.00,1.00,0.03
0.00,10.00,0.00,0.09
-0.05,-9.00,-5.00,-0.10
0.00,0.00,0.00,0.00
0.01,0.00,1.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.02
-0.01,-2.00,-1.00,-0.02
0.00,-1.00,0.00,-0.01
0.00,-1.00,0.00,-0.01
0.02,0.00,2.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,1.00,-1.00,0.01
0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.01
0.00,3.00,0.00,0.03
0.00,0.00,0.00,0.00
-0.02,-3.00,-2.00,-0.03
0.04,4.00,5.00,0.03
0.00,-4.00,0.00,-0.04
0.01,-5.00,1.00,-0.04
0.00,-9.00,0.00,-0.08
0.00,-1.00,0.00,-0.01
0.03,-3.00,4.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.02,-3.00,-3.00,-0.02
0.00,14.00,0.00,0.09
0.00,0.00,0.00,0.00
-0.01,-3.00,-1.00,-0.02
-0.02,-3.00,-3.00,-0.02
0.00,0.00,0.00,0.00
-0.02,-1.00,-3.00,-0.01
-0.03,0.00,-4.00,0.00
0.00,1.00,0.00,0.01
0.03,-1.00,5.00,-0.01
0.00,-3.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.02
0.03,7.00,5.00,0.04
0.00,2.00,0.00,0.01
0.01,0.00,2.00,0.00
0.00,0.00,0.00,0.00
0.00,3.00,0.00,0.02
-0.01,-2.00,-2.00,-0.01
-0.01,0.00,-2.00,0.00
0.00,2.00,0.00,0.01
0.01,0.00,2.00,0.00
-0.03,-28.00,-5.00,-0.21
0.00,-4.00,0.00,-0.02
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
-0.01,-7.00,-2.00,-0.04
0.00,0.00,0.00,0.00
0.00,-7.00,0.00,-0.04
0.00,-2.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,2.00,0.00
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
0.00,0.00,0.00,0.00
-0.01,-2.00,-2.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
0.00,-2.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,4.00,0.00,0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.03,7.00,7.00,0.03
-0.01,-4.00,-2.00,-0.02
-0.01,-6.00,-2.00,-0.03
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.01
0.00,-2.00,0.00,-0.01
0.00,-2.00,0.00,-0.01
0.00,5.00,0.00,0.02
0.03,8.00,8.00,0.03
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
-0.01,-5.00,-2.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-7.00,-2.00,-0.03
0.00,3.00,0.00,0.01
0.00,-5.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,3.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,22.00,0.00,0.07
0.01,5.00,3.00,0.02
0.00,3.00,0.00,0.01
-0.01,0.00,-3.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
-0.01,-3.00,-3.00,-0.01
0.00,3.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
-0.01,-5.00,-3.00,-0.02
0.00,0.00,0.00,0.00
0.01,0.00,3.00,0.00
0.00,-3.00,0.00,-0.01
0.00,-3.00,0.00,-0.01
0.00,-3.00,0.00,-0.01
-0.01,-3.00,-3.00,-0.01
0.01,3.00,3.00,0.01
0.00,-3.00,0.00,-0.01
0.00,-3.00,0.00,-0.01
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,3.00,0.00,0.01
0.00,-3.00,0.00,-0.01
0.00,7.00,0.00,0.02
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,7.00,0.00,0.02
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
-0.01,0.00,-3.00,0.00
0.00,-7.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,8.00,0.00,0.02
0.00,-4.00,0.00,-0.01
0.00,4.00,0.00,0.01
0.00,4.00,0.00,0.01
0.00,-7.00,0.00,-0.02
0.00,0.00,0.00,0.00
-0.01,-7.00,-4.00,-0.02
0.00,4.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,4.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,4.00,0.00,0.01
-0.01,0.00,-4.00,0.00
-0.02,-13.00,-7.00,-0.04
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,4.00,0.00
-0.01,0.00,-4.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-4.00,-4.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
"MTGO
38 tix","DECLINING CARDS
9▼","PRICE CHANGE
-0.42","RISING CARDS
9▲"
-0.05,-3.00,0.00,-1.19
-0.06,1.00,0.00,0.26
-0.51,-2.00,-2.00,-0.63
0.01,0.00,0.00,-0.08
0.10,-1.00,0.00,-0.12
-0.15,-3.00,-1.00,-0.62
-0.03,1.00,0.00,0.16
-0.33,-2.00,-2.00,-0.46
0.00,0.00,0.00,0.00
-0.70,0.00,-3.00,-0.02
-0.07,-2.00,-1.00,-0.21
-0.24,0.00,-2.00,0.04
0.07,0.00,1.00,-0.06
-0.04,-2.00,0.00,-0.20
0.00,0.00,0.00,0.01
0.07,2.00,1.00,0.19
-0.13,-1.00,-1.00,-0.13
-0.04,0.00,0.00,0.03
0.02,-1.00,0.00,-0.09
0.07,1.00,1.00,0.13
0.00,0.00,0.00,0.01
0.00,1.00,0.00,0.08
-0.12,-3.00,-2.00,-0.23
0.01,0.00,0.00,0.02
-0.14,-3.00,-2.00,-0.19
-0.02,-4.00,0.00,-0.28
-0.01,2.00,0.00,0.10
0.02,0.00,0.00,-0.02
0.02,-1.00,0.00,-0.03
-0.03,-3.00,-1.00,-0.11
0.01,-4.00,0.00,-0.13
0.00,-2.00,0.00,-0.08
0.00,0.00,0.00,0.00
0.00,-1.00,0.00,-0.04
-0.02,0.00,-1.00,-0.01
-0.02,1.00,-1.00,0.03
0.01,1.00,0.00,0.02
-0.01,-2.00,0.00,-0.05
-0.01,-1.00,0.00,-0.02
-0.01,0.00,0.00,-0.01
0.03,5.00,1.00,0.11
0.00,1.00,0.00,0.03
-0.01,-7.00,-1.00,-0.10
-0.01,-2.00,-1.00,-0.03
-0.02,-2.00,-2.00,-0.02
0.00,-3.00,0.00,-0.03
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,3.00,0.00,0.03
0.00,-1.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.03,5.00,4.00,0.04
0.00,0.00,0.00,0.00
0.00,3.00,0.00,0.02
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.03
0.02,0.00,3.00,0.00
0.01,5.00,2.00,0.03
0.00,-2.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
0.01,0.00,2.00,0.00
0.00,0.00,0.00,0.00
0.00,-6.00,0.00,-0.03
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
0.00,0.00,0.00,0.00
-0.01,-2.00,-2.00,-0.01
0.00,-2.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-7.00,0.00,-0.03
0.00,0.00,0.00,0.00
-0.01,-3.00,-3.00,-0.01
0.00,0.00,0.00,0.00
0.00,-7.00,0.00,-0.03
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,-3.00,0.00,-0.01
-0.01,-3.00,-3.00,-0.01
0.00,-5.00,0.00,-0.02
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-3.00,-3.00,-0.01
0.00,-6.00,0.00,-0.02
0.00,-3.00,0.00,-0.01
-0.01,-9.00,-3.00,-0.03
0.00,-3.00,0.00,-0.01
0.00,-6.00,0.00,-0.02
0.00,-6.00,0.00,-0.02
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.01,0.00,4.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-4.00,0.00
0.00,0.00,0.00,0.00
-0.01,-4.00,-4.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
-0.01,-5.00,-5.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-5.00,0.00
0.00,0.00,0.00,0.00
-0.01,-5.00,-5.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
-0.01,0.00,-5.00,0.00
0.00,0.00,0.00,0.00
-0.01,-5.00,-5.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-5.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-5.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-5.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
-0.01,-5.00,-5.00,-0.01
0.00,0.00,0.00,0.00
-0.01,-5.00,-5.00,-0.01
-0.03,-3.00,0.00,-0.20
0.03,10.00,0.00,0.53
0.00,8.00,0.00,0.34
-0.05,-7.00,-1.00,-0.26
-0.49,-21.00,-14.00,-0.81
-0.20,-3.00,-6.00,-0.10
0.07,22.00,4.00,0.35
0.00,-14.00,0.00,-0.24
0.00,-7.00,0.00,-0.06
-0.02,-19.00,-5.00,-0.10
0.21,164.00,191.00,0.20
-0.02,-10.00,-7.00,-0.03
0.00,-8.00,0.00,-0.02
0.00,-27.00,0.00,-0.06
0.06,15.00,67.00,0.02
0.00,0.00,0.00,0.00
0.00,8.00,0.00,0.01
0.00,10.00,0.00,0.01
0.00,22.00,0.00,0.02
0.01,-25.00,20.00,-0.02
0.00,45.00,0.00,0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,50.00,0.00
0.00,0.00,0.00,0.00
0.00,-40.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,42.00,50.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,45.00,50.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-33.00,-33.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-36.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,100.00,100.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-36.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-60.00,0.00,-0.03
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-38.00,0.00,-0.01
0.00,-65.00,0.00,-0.03
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-63.00,-50.00,-0.01
0.00,0.00,0.00,0.00
0.00,-56.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-50.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-63.00,0.00,-0.01
0.00,0.00,0.00,0.00
-0.01,0.00,-50.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
"MTGO
14 tix","DECLINING CARDS
7▼","PRICE CHANGE
0.02","RISING CARDS
7▲"
-0.11,-2.00,0.00,-0.56
-0.06,-1.00,0.00,-0.24
0.00,1.00,0.00,0.14
-0.01,0.00,0.00,0.04
-0.40,4.00,-2.00,0.70
