"card_name";"price";"set_name";"rarity"
"Golgari Locket";"0.23";"GRN";"Common"
"Golgari Longlegs";"0.18";"RTR";"Common"
"Golgari Raiders";"0.25";"GRN";"Uncommon"
"Golgari Rot Farm";"0.32";"IMA";"Uncommon"
"Golgari Rotwurm";"0.24";"MM3";"Common"
"Golgari Signet";"1.45";"MM3";"Uncommon"
"Golgari Thug";"1.08";"UMA";"Uncommon"
"Goliath Sphinx";"0.38";"WWK";"Rare"
"Goliath Spider";"0.26";"RAV";"Uncommon"
"Gonti Lord of Luxury";"0.50";"KLD";"Rare"
"Gontis Aether Heart";"1.07";"AER";"Mythic"
"Gontis Machinations";"0.25";"AER";"Uncommon"
"Good-Fortune Unicorn";"0.48";"MH1";"Uncommon"
"Gore Swine";"0.18";"FRF";"Common"
"Gore-House Chainwalker";"0.19";"RTR";"Common"
"Goreclaw Terror of Qal Sisma";"4.87";"M19";"Rare"
"Gorger Wurm";"0.20";"ARB";"Common"
"Goring Ceratops";"0.58";"XLN";"Rare"
"Goryos Vengeance";"2.92";"UMA";"Rare"
"Grab the Reins";"0.34";"MRD";"Uncommon"
"Graceful Reprieve";"0.24";"MM3";"Common"
"Grafdiggers Cage";"2.42";"MM3";"Rare"
"Grand Arbiter Augustin IV";"17.61";"MMA";"Rare"
"Grand Warlord Radha";"0.84";"DOM";"Rare"
"Granite Shard";"0.25";"MRD";"Uncommon"
"Grapeshot";"0.50";"MMA";"Common"
"Grappler Spider";"0.22";"WWK";"Common"
"Grappling Sundew";"0.24";"GRN";"Uncommon"
"Grasp of Phantoms";"0.20";"MM3";"Common"
"Grasping Thrull";"0.18";"RNA";"Common"
"Grateful Apparition";"0.30";"WAR";"Uncommon"
"Grave Betrayal";"2.25";"RTR";"Rare"
"Grave Scrabbler";"0.24";"UMA";"Common"
"Grave Strength";"0.25";"UMA";"Uncommon"
"Grave-Shell Scarab";"0.48";"RAV";"Rare"
"Gravebreaker Lamia";"0.51";"THB";"Rare"
"Gravecrawler";"14.99";"DKA";"Rare"
"Gravedigger";"0.25";"M19";"Uncommon"
"Gravel-Hide Goblin";"0.18";"RNA";"Common"
"Gravelgill Axeshark";"0.22";"SHM";"Common"
"Gravelgill Duo";"0.24";"SHM";"Common"
"Graven Cairns";"9.38";"IMA";"Rare"
"Gravepurge";"0.24";"DKA";"Common"
"Graveshifter";"0.47";"MH1";"Uncommon"
"Gravetiller Wurm";"0.24";"DKA";"Uncommon"
"Graveyard Marshal";"0.49";"M19";"Rare"
"Gravitic Punch";"0.19";"GRN";"Common"
"Gray Merchant of Asphodel";"0.59";"THB";"Uncommon"
"Graypelt Hunter";"0.20";"WWK";"Common"
"Graypelt Refuge";"0.33";"DDP";"Uncommon"
"Grayscaled Gharial";"0.24";"RAV";"Common"
"Grazing Gladehart";"0.29";"DDP";"Common"
"Grazing Whiptail";"0.19";"XLN";"Common"
"Great Furnace";"0.81";"MRD";"Common"
"Great Teachers Decree";"0.24";"IMA";"Uncommon"
"Great-Horn Krushok";"0.19";"FRF";"Common"
"Greater Auramancy";"74.98";"SHM";"Rare"
"Greater Basilisk";"0.20";"IMA";"Common"
"Greater Forgeling";"0.24";"RAV";"Uncommon"
"Greater Gargadon";"0.99";"MMA";"Rare"
"Greater Mossdog";"0.24";"MMA";"Common"
"Greenbelt Rampager";"0.41";"AER";"Rare"
"Greenside Watcher";"0.18";"GTC";"Common"
"Greenwheel Liberator";"0.37";"AER";"Rare"
"Greenwood Sentinel";"0.19";"M19";"Common"
"Gremlin Infestation";"0.24";"AER";"Uncommon"
"Grid Monitor";"1.80";"MRD";"Rare"
"Gridlock";"0.25";"GTC";"Uncommon"
"Grief Tyrant";"0.25";"SHM";"Uncommon"
"Griffin Protector";"0.17";"M13";"Common"
"Grifters Blade";"0.25";"RAV";"Uncommon"
"Grim Backwoods";"0.42";"DKA";"Rare"
"Grim Captains Call";"0.25";"XLN";"Uncommon"
"Grim Contest";"0.19";"FRF";"Common"
"Grim Flowering";"0.24";"DKA";"Uncommon"
"Grim Haruspex";"0.97";"KTK";"Rare"
"Grim Initiate";"0.22";"WAR";"Common"
"Grim Physician";"0.18";"THB";"Common"
"Grim Poppet";"2.60";"SHM";"Rare"
"Grim Reminder";"0.35";"MRD";"Rare"
"Grim Roustabout";"0.19";"RTR";"Common"
"Grinning Ignus";"0.30";"MMA";"Uncommon"
"Griptide";"0.20";"DKA";"Common"
"Griselbrand";"11.97";"MM3";"Mythic"
"Grisly Salvage";"0.30";"RTR";"Common"
"Grisly Spectacle";"0.20";"IMA";"Common"
"Grixis Grimblade";"0.25";"ARB";"Common"
"Grixis Illusionist";"0.23";"CON";"Common"
"Grixis Slavedriver";"0.24";"MM3";"Common"
"Grixis Sojourners";"0.22";"ARB";"Common"
"Grizzled Leotau";"0.26";"ARB";"Common"
"Groffskithur";"0.21";"MRD";"Common"
"Grotag Thrasher";"0.24";"WWK";"Common"
"Grotesque Demise";"0.18";"RNA";"Common"
"Ground Assault";"0.24";"GTC";"Uncommon"
"Ground Seal";"0.47";"M13";"Rare"
"Groundskeeper";"0.25";"UMA";"Common"
"Groundswell";"0.52";"WWK";"Common"
"Grove of the Burnwillows";"6.17";"IMA";"Rare"
"Grove of the Guardian";"0.40";"RTR";"Rare"
"Grow from the Ashes";"0.45";"DOM";"Common"
"Growing Ranks";"0.50";"RTR";"Rare"
"Growing Rites of Itlimoc";"23.37";"XLN";"Rare"
"Growth Spiral";"0.49";"RNA";"Common"
"Growth-Chamber Guardian";"0.49";"RNA";"Rare"
"Grozoth";"4.07";"RAV";"Rare"
"Gruesome Discovery";"0.16";"DKA";"Common"
"Gruesome Menagerie";"0.36";"GRN";"Rare"
"Grunn the Lonely King";"0.25";"DOM";"Uncommon"
"Gruul Beastmaster";"0.25";"RNA";"Uncommon"
"Gruul Charm";"0.25";"GTC";"Uncommon"
"Gruul Guildgate";"0.23";"GTC";"Common"
"Gruul Guildgate249";"0.20";"RNA";"Common"
"Gruul Guildgate250";"0.20";"RNA";"Common"
"Gruul Keyrune";"0.25";"GTC";"Uncommon"
"Gruul Locket";"0.23";"RNA";"Common"
"Gruul Ragebeast";"0.44";"GTC";"Rare"
"Gruul Signet";"0.59";"MM3";"Uncommon"
"Gruul Spellbreaker";"0.62";"RNA";"Rare"
"Gruul Turf";"0.36";"IMA";"Uncommon"
"Gruul War Chant";"0.29";"MM3";"Uncommon"
"Guard Duty";"0.20";"IMA";"Common"
"Guardian Idol";"0.50";"IMA";"Common"
"Guardian Lions";"0.19";"M13";"Common"
"Guardian of the Gateless";"0.30";"GTC";"Uncommon"
"Guardian of the Great Conduit";"0.25";"KLD";"Uncommon"
"Guardian of Vitu-Ghazi";"0.23";"RAV";"Common"
"Guardian Project";"12.46";"RNA";"Rare"
"Guardian Zendikon";"0.23";"WWK";"Common"
"Guardians of Akrasa";"0.19";"M13";"Common"
"Guardians of Koilos";"0.19";"DOM";"Common"
"Guided Strike";"0.21";"IMA";"Common"
"Guild Feud";"0.35";"RTR";"Rare"
"Guild Globe";"0.21";"WAR";"Common"
"Guild Summit";"0.31";"GRN";"Uncommon"
"Guildmages Forum";"0.58";"GRN";"Rare"
"Guildscorn Ward";"0.18";"GTC";"Common"
"Gurmag Angler";"0.29";"UMA";"Common"
"Gurmag Swiftwing";"0.25";"KTK";"Uncommon"
"Gutter Skulk";"0.19";"GTC";"Common"
"Gutterbones";"1.00";"RNA";"Rare"
"Guttersnipe";"0.30";"IMA";"Uncommon"
"Guttural Response";"1.12";"SHM";"Uncommon"
"Gwafa Hazid Profiteer";"0.65";"CON";"Rare"
"Gyre Engineer";"0.25";"RNA";"Uncommon"
"Gyre Sage";"1.99";"GTC";"Rare"
"Haazda Marshal";"0.25";"GRN";"Uncommon"
"Haazda Officer";"0.18";"RNA";"Common"
"Hackrobat";"0.25";"RNA";"Uncommon"
"Hada Freeblade";"0.45";"WWK";"Uncommon"
"Haktos the Unscarred";"0.35";"THB";"Rare"
"Halcyon Glaze";"0.25";"RAV";"Uncommon"
"Halimar Depths";"0.47";"WWK";"Common"
"Halimar Excavator";"0.24";"WWK";"Common"
"Hall of Heliods Generosity";"9.99";"MH1";"Rare"
"Hallar the Firefletcher";"0.25";"DOM";"Uncommon"
"Hallowed Fountain";"9.99";"RNA";"Rare"
"Hamletback Goliath";"0.33";"M13";"Rare"
"Hammer Dropper";"0.15";"GRN";"Common"
"Hammer of Ruin";"0.25";"WWK";"Uncommon"
"Hammerfist Giant";"0.38";"RAV";"Rare"
"Hammerhand";"0.21";"IMA";"Common"
"Hammerheim Deadeye";"0.21";"MMA";"Common"
"Hana Kami";"0.24";"MMA";"Common"
"Hands of Binding";"0.20";"GTC";"Common"
"Hanweir Lancer";"0.22";"MM3";"Common"
"Haphazard Bombardment";"0.34";"DOM";"Rare"
"Harabaz Druid";"2.14";"WWK";"Rare"
"Harbor Bandit";"0.25";"M13";"Uncommon"
"Harbor Serpent";"0.20";"M13";"Common"
"Hardened Scales";"9.68";"KTK";"Rare"
"Harmonize";"0.50";"MM3";"Uncommon"
"Harnessed Lightning";"0.28";"KLD";"Uncommon"
"Harrow";"0.47";"DDP";"Common"
"Harrowing Journey";"0.24";"DKA";"Uncommon"
"Harsh Scrutiny";"0.25";"KLD";"Uncommon"
"Harsh Sustenance";"0.20";"FRF";"Common"
"Hatchery Spider";"0.35";"GRN";"Rare"
"Hateful Eidolon";"0.25";"THB";"Uncommon"
"Haunted Fengraf";"0.22";"DKA";"Common"
"Haunting Hymn";"0.25";"IMA";"Uncommon"
"Havengul Lich";"5.90";"DKA";"Mythic"
"Havengul Runebinder";"0.35";"DKA";"Rare"
"Havoc Devils";"0.19";"M19";"Common"
"Havoc Festival";"0.44";"RTR";"Rare"
"Hazardous Conditions";"0.24";"KLD";"Uncommon"
"Headless Skaab";"0.19";"DKA";"Common"
"Headless Specter";"0.18";"MH1";"Common"
"Headstrong Brute";"0.20";"XLN";"Common"
"Headwater Sentries";"0.15";"XLN";"Common"
"Healer of the Pride";"0.40";"M13";"Uncommon"
"Healers Hawk";"0.25";"GRN";"Common"
"Healing Grace";"0.19";"DOM";"Common"
"Heap Doll";"0.40";"SHM";"Uncommon"
"Heart of Kiran";"1.48";"AER";"Mythic"
"Heart-Piercer Bow";"0.25";"KTK";"Uncommon"
"Heartfire";"0.23";"WAR";"Common"
"Heartless Pillage";"0.25";"XLN";"Uncommon"
"Heartmender";"0.83";"SHM";"Rare"
"Heartstabber Mosquito";"0.20";"DDP";"Common"
"Heartwarming Redemption";"0.25";"WAR";"Uncommon"
"Heartwood Shard";"0.25";"MRD";"Uncommon"
"Heat Ray";"0.20";"IMA";"Common"
"Heavy Mattock";"0.18";"DKA";"Common"
"Heckling Fiends";"0.24";"DKA";"Uncommon"
"Hedron Rover";"0.23";"WWK";"Common"
"Heir of the Wilds";"0.25";"KTK";"Uncommon"
"Heliod Sun-Crowned";"20.43";"THB";"Mythic"
"Heliods Intervention";"6.00";"THB";"Rare"
"Heliods Pilgrim";"0.23";"THB";"Common"
"Heliods Punishment";"0.25";"THB";"Uncommon"
"Helldozer";"1.52";"RAV";"Rare"
"Hellhole Flailer";"0.24";"RTR";"Uncommon"
"Hellion Crucible";"0.40";"M13";"Rare"
"Hellion Eruption";"0.38";"DDP";"Rare"
"Hellkite Hatchling";"0.25";"CON";"Uncommon"
"Hellkite Tyrant";"7.10";"GTC";"Mythic"
"Hellkite Whelp";"0.24";"GRN";"Uncommon"
"Hellraiser Goblin";"0.24";"GTC";"Uncommon"
"Hellrider";"0.69";"MM3";"Rare"
"Hellspark Elemental";"0.50";"CON";"Uncommon"
"Helm of the Ghastlord";"0.30";"SHM";"Common"
"Helm of the Host";"18.89";"DOM";"Rare"
"Helvault";"0.60";"DKA";"Mythic"
"Hematite Golem";"0.20";"MRD";"Common"
"Herald of Anafenza";"0.35";"KTK";"Rare"
"Herald of Anguish";"2.49";"AER";"Mythic"
"Herald of Faith";"0.25";"M19";"Uncommon"
"Herald of Secret Streams";"2.67";"XLN";"Rare"
"Herald of the Dreadhorde";"0.19";"WAR";"Common"
"Herald of the Fair";"0.17";"KLD";"Common"
"Hero of Iroas";"0.45";"UMA";"Uncommon"
"Hero of Leina Tower";"0.25";"UMA";"Uncommon"
"Hero of Precinct One";"0.55";"RNA";"Rare"
"Hero of the Games";"0.18";"THB";"Common"
"Hero of the Nyxborn";"0.25";"THB";"Uncommon"
"Hero of the Pride";"0.17";"THB";"Common"
"Hero of the Winds";"0.24";"THB";"Uncommon"
"Heroes Bane";"0.35";"IMA";"Uncommon"
"Heroes of the Revel";"0.24";"THB";"Uncommon"
"Heroes Reunion";"0.25";"RTR";"Uncommon"
"Heroic Intervention";"10.75";"AER";"Rare"
"Heroic Reinforcements";"0.25";"M19";"Uncommon"
"Heros Blade";"0.33";"FRF";"Uncommon"
"Hewed Stone Retainers";"0.25";"FRF";"Uncommon"
"Hex";"0.49";"RAV";"Rare"
"Hexdrinker";"8.65";"MH1";"Mythic"
"Hidden Herbalists";"0.25";"AER";"Uncommon"
"Hidden Stockpile";"0.26";"AER";"Uncommon"
"Hieromancers Cage";"0.25";"M19";"Uncommon"
"Hierophants Chalice";"0.25";"XLN";"Common"
"High Alert";"0.49";"RNA";"Uncommon"
"High Priest of Penance";"0.47";"GTC";"Rare"
"High Sentinels of Arashin";"0.30";"KTK";"Rare"
"Highborn Ghoul";"0.20";"DKA";"Common"
"Highland Game";"0.19";"KTK";"Common"
"Highland Lake";"0.25";"M19";"Common"
"Highspire Artisan";"0.15";"KLD";"Common"
"Highspire Infusion";"0.18";"AER";"Common"
"Highspire Mantis";"0.24";"KTK";"Uncommon"
"Hightide Hermit";"0.18";"KLD";"Common"
"Hijack";"0.19";"KLD";"Common"
"Hillcomber Giant";"0.20";"MMA";"Common"
"Hindervines";"0.23";"GTC";"Uncommon"
"Hinterland Drake";"0.15";"AER";"Common"
"Hinterland Harbor";"6.92";"DOM";"Rare"
"Hinterland Hermit";"0.20";"DKA";"Common"
"Hired Blade";"0.19";"M19";"Common"
"Hired Poisoner";"0.20";"GRN";"Common"
"Hissing Iguanar";"0.25";"UMA";"Common"
"History of Benalia";"1.57";"DOM";"Mythic"
"Hitchclaw Recluse";"0.15";"GRN";"Common"
"Hoarding Dragon";"0.35";"IMA";"Uncommon"
"Hogaak Arisen Necropolis";"0.99";"MH1";"Rare"
"Hold the Gates";"0.25";"GTC";"Uncommon"
"Hollowborn Barghest";"0.50";"SHM";"Rare"
"Hollowhead Sliver";"0.35";"MH1";"Uncommon"
"Hollowhenge Beast";"0.19";"DKA";"Common"
"Hollowhenge Spirit";"0.23";"DKA";"Uncommon"
"Hollowsage";"0.25";"SHM";"Uncommon"
"Holy Mantle";"0.37";"GTC";"Uncommon"
"Homarid Explorer";"0.20";"DOM";"Common"
"Homing Lightning";"0.24";"GTC";"Uncommon"
"Honor the God-Pharaoh";"0.20";"WAR";"Common"
"Honors Reward";"0.25";"FRF";"Uncommon"
"Hooded Assassin";"0.20";"FRF";"Common"
"Hooded Hydra";"1.19";"KTK";"Mythic"
"Hooting Mandrills";"0.24";"KTK";"Common"
"Hope of Ghirapur";"2.21";"AER";"Rare"
"Horde Ambusher";"0.24";"KTK";"Uncommon"
"Horde of Boggarts";"0.56";"SHM";"Uncommon"
"Hordeling Outburst";"0.47";"KTK";"Uncommon"
"Horizon Canopy";"22.56";"IMA";"Rare"
"Horizon Drake";"0.25";"WWK";"Uncommon"
"Horizon Scholar";"0.25";"M19";"Uncommon"
"Horncallers Chant";"0.20";"RTR";"Common"
"Horobis Whisper";"0.25";"MMA";"Uncommon"
"Horror of the Dim";"0.15";"GTC";"Common"
"Hostage Taker";"1.43";"XLN";"Rare"
"Hostile Minotaur";"0.19";"M19";"Common"
"Hour of Reckoning";"0.89";"RAV";"Rare"
"House Guildmage";"0.25";"GRN";"Uncommon"
"Hover Barrier";"0.45";"RTR";"Uncommon"
"Howl of the Horde";"0.46";"KTK";"Rare"
"Howl of the Night Pack";"0.30";"SHM";"Uncommon"
"Howling Golem";"0.25";"DOM";"Uncommon"
"Huatli the Suns Heart";"0.39";"WAR";"Uncommon"
"Huatli Warrior Poet";"3.87";"XLN";"Mythic"
"Huatlis Raptor";"0.25";"WAR";"Uncommon"
"Hum of the Radix";"0.53";"MRD";"Rare"
"Humble Defector";"0.25";"FRF";"Uncommon"
"Humongulus";"0.18";"RNA";"Common"
"Hunger of the Howlpack";"0.25";"DKA";"Common"
"Hungering Hydra";"0.89";"M19";"Rare"
"Hungering Yeti";"0.24";"FRF";"Uncommon"
"Hungry Flames";"0.24";"AER";"Uncommon"
"Hungry Spriggan";"0.19";"SHM";"Common"
"Hunt the Weak";"0.20";"IMA";"Common"
"Hunted Dragon";"0.70";"RAV";"Rare"
"Hunted Horror";"14.19";"RAV";"Rare"
"Hunted Lammasu";"0.47";"RAV";"Rare"
"Hunted Phantasm";"7.84";"RAV";"Rare"
"Hunted Troll";"1.01";"RAV";"Rare"
"Hunted Witness";"0.24";"GRN";"Common"
"Hunting Pack";"0.25";"IMA";"Uncommon"
"Huntmaster of the Fells";"17.56";"DKA";"Mythic"
"Hussar Patrol";"0.20";"RTR";"Common"
"Hydras Growth";"1.00";"THB";"Uncommon"
"Hydroform";"0.18";"GTC";"Common"
"Hydroid Krasis";"11.02";"RNA";"Mythic"
"Hydrosurge";"0.18";"M13";"Common"
"Hyena Umbra";"0.50";"UMA";"Common"
"Hypersonic Dragon";"0.44";"IMA";"Rare"
"Hypothesizzle";"0.18";"GRN";"Common"
"Hyrax Tower Scout";"0.20";"THB";"Common"
"Icatian Crier";"0.20";"UMA";"Common"
"Ice Over";"0.18";"AER";"Common"
"Ice-Fang Coatl";"4.00";"MH1";"Rare"
"Iceberg Cancrix";"0.22";"MH1";"Common"
"Icefeather Aven";"0.25";"KTK";"Uncommon"
"Icehide Golem";"0.25";"MH1";"Uncommon"
"Ichthyomorphosis";"0.15";"THB";"Common"
"Icy Blast";"0.50";"KTK";"Rare"
"Icy Manipulator";"0.25";"DOM";"Uncommon"
"Identity Crisis";"0.49";"ARB";"Rare"
"Idyllic Tutor";"8.39";"THB";"Rare"
"Igneous Elemental";"0.20";"MH1";"Common"
"Igneous Pouncer";"0.23";"ARB";"Common"
"Ignite Disorder";"0.25";"CON";"Uncommon"
"Ignite the Beacon";"0.45";"WAR";"Rare"
"Ilharg the Raze-Boar";"6.99";"WAR";"Mythic"
"Ill-Gotten Inheritance";"0.25";"RNA";"Common"
"Illness in the Ranks";"0.25";"GTC";"Uncommon"
"Illuminated Folio";"0.25";"SHM";"Uncommon"
"Illusionists Bracers";"8.54";"GTC";"Rare"
"Illusionists Stratagem";"0.39";"AER";"Uncommon"
"Illusory Ambusher";"0.25";"IMA";"Uncommon"
"Illusory Angel";"0.25";"IMA";"Uncommon"
"Illusory Demon";"0.25";"ARB";"Uncommon"
"Ilysian Caryatid";"0.27";"THB";"Common"
"Immerwolf";"2.25";"DKA";"Uncommon"
"Immolation Shaman";"0.40";"RNA";"Rare"
"Immortal Servitude";"0.55";"GTC";"Rare"
"Impassioned Orator";"0.30";"RNA";"Common"
"Impeccable Timing";"0.17";"KLD";"Common"
"Impending Doom";"0.24";"THB";"Uncommon"
"Imperial Aerosaur";"0.25";"XLN";"Uncommon"
"Imperial Lancer";"0.23";"XLN";"Uncommon"
"Imperiosaur";"0.24";"MMA";"Common"
"Imperious Oligarch";"0.25";"RNA";"Common"
"Impervious Greatwurm";"0.31";"GRN";"Mythic"
"Implement of Combustion";"0.19";"AER";"Common"
"Implement of Examination";"0.18";"AER";"Common"
"Implement of Ferocity";"0.19";"AER";"Common"
"Implement of Improvement";"0.20";"AER";"Common"
"Implement of Malice";"0.20";"AER";"Common"
"Impostor of the Sixth Pride";"0.23";"MH1";"Common"
"Impromptu Raid";"0.53";"SHM";"Rare"
"In Bolass Clutches";"0.25";"DOM";"Uncommon"
"Inaction Injunction";"0.20";"RTR";"Common"
"Incendiary Oracle";"0.17";"THB";"Common"
"Incendiary Sabotage";"0.23";"KLD";"Uncommon"
"Incite Hysteria";"0.22";"RAV";"Common"
"Incite War";"0.24";"MRD";"Common"
"Increasing Ambition";"1.25";"DKA";"Rare"
"Increasing Confusion";"1.52";"DKA";"Rare"
"Increasing Devotion";"0.43";"DKA";"Rare"
"Increasing Savagery";"0.75";"DKA";"Rare"
"Increasing Vengeance";"0.89";"DKA";"Rare"
"Incremental Blight";"0.75";"SHM";"Uncommon"
"Incremental Growth";"0.25";"KTK";"Uncommon"
"Incubation  Incongruity";"0.25";"RNA";"Uncommon"
"Incubation Druid";"1.29";"RNA";"Rare"
"Incursion Specialist";"0.24";"GTC";"Uncommon"
"Indentured Oaf";"0.25";"RAV";"Uncommon"
"Index";"0.20";"M13";"Common"
"Indomitable Creativity";"7.15";"AER";"Mythic"
"Indomitable Will";"0.18";"THB";"Common"
"Induce Despair";"0.20";"DDP";"Common"
"Induce Paranoia";"0.25";"RAV";"Common"
"Indulgent Tormentor";"0.60";"IMA";"Uncommon"
"Inertia Bubble";"0.21";"MRD";"Common"
"Inescapable Blaze";"0.25";"GRN";"Uncommon"
"Inescapable Brute";"0.24";"SHM";"Common"
"Inevitable End";"0.25";"THB";"Uncommon"
"Infantry Veteran";"0.18";"IMA";"Common"
"Infectious Horror";"0.20";"M19";"Common"
"Infectious Host";"0.23";"RAV";"Common"
"Infernal Reckoning";"0.47";"M19";"Rare"
"Infernal Scarring";"0.19";"M19";"Common"
"Inferno Hellion";"0.24";"M19";"Uncommon"
"Infuriate";"0.19";"THB";"Common"
"Ingenious Infiltrator";"2.79";"MH1";"Uncommon"
"Ingot Chewer";"0.26";"UMA";"Common"
"Inkfathom Infiltrator";"4.62";"SHM";"Uncommon"
"Inkfathom Witch";"0.46";"SHM";"Uncommon"
"Inkwell Leviathan";"0.72";"CON";"Rare"
"Inquisition of Kozilek";"3.00";"MM3";"Uncommon"
"Inquisitors Snare";"0.24";"SHM";"Common"
"Insidious Will";"0.75";"KLD";"Rare"
"Inspiration";"0.20";"RTR";"Common"
"Inspire Awe";"0.17";"THB";"Common"
"Inspired Charge";"0.18";"M19";"Common"
"Inspiring Call";"0.50";"IMA";"Uncommon"
"Inspiring Cleric";"0.25";"XLN";"Uncommon"
"Inspiring Roar";"0.24";"AER";"Common"
"Inspiring Statuary";"5.52";"AER";"Rare"
"Inspiring Unicorn";"0.25";"GRN";"Uncommon"
"Inspiring Vantage";"8.36";"KLD";"Rare"
"Instill Furor";"0.25";"RAV";"Uncommon"
"Intangible Virtue";"0.35";"MM3";"Uncommon"
"Integrity  Intervention";"0.25";"GRN";"Uncommon"
"Interplanar Beacon";"0.25";"WAR";"Uncommon"
"Intimidation Bolt";"0.55";"ARB";"Uncommon"
"Intimidator Initiate";"0.25";"SHM";"Common"
"Intrepid Hero";"0.82";"M13";"Rare"
"Intrusive Packbeast";"0.15";"GRN";"Common"
"Invade the City";"0.25";"WAR";"Uncommon"
"Invading Manticore";"0.19";"WAR";"Common"
"Inventors Apprentice";"0.25";"KLD";"Uncommon"
"Inventors Fair";"8.24";"KLD";"Rare"
"Inventors Goggles";"0.19";"KLD";"Common"
"Invert  Invent";"0.25";"GRN";"Uncommon"
"Invigorated Rampage";"0.33";"AER";"Uncommon"
"Invoke the Divine";"0.20";"M19";"Common"
"Ionas Judgment";"0.20";"WWK";"Common"
"Ionize";"0.84";"GRN";"Rare"
"Iridescent Drake";"0.25";"UMA";"Uncommon"
"Iroass Blessing";"0.17";"THB";"Common"
"Iron Bully";"0.19";"WAR";"Common"
"Iron League Steed";"0.24";"KLD";"Uncommon"
"Iron Myr";"0.36";"MRD";"Common"
"Ironclad Krovod";"0.16";"WAR";"Common"
"Ironclad Revolutionary";"0.23";"AER";"Uncommon"
"Ironshell Beetle";"0.15";"GRN";"Common"
"Irontread Crusher";"0.19";"AER";"Common"
"Irradiate";"0.22";"MRD";"Common"
"Irregular Cohort";"0.25";"MH1";"Common"
"Irreverent Revelers";"0.18";"THB";"Common"
"Isareth the Awakener";"0.50";"M19";"Rare"
"Island";"0.60";"RNA";"Basic Land"
"Island251";"1.10";"THB";"Common"
"Island253";"0.15";"KLD";"Basic Land"
"Island254";"0.24";"DOM";"Basic Land"
"Island255";"0.20";"DOM";"Basic Land"
"Island256";"0.20";"DOM";"Basic Land"
"Island257";"0.22";"DOM";"Basic Land"
"Island264";"0.19";"XLN";"Basic Land"
"Island265";"0.20";"M19";"Basic Land"
"Island266";"0.25";"M19";"Basic Land"
"Island267";"0.20";"M19";"Basic Land"
"Island268";"0.20";"M19";"Basic Land"
"Isleback Spawn";"1.09";"SHM";"Rare"
"Isochron Scepter";"10.69";"MRD";"Uncommon"
"Isolate";"0.43";"M19";"Rare"
"Isolated Chapel";"5.44";"DOM";"Rare"
"Isperia Supreme Judge";"0.63";"RTR";"Mythic"
"Isperias Skywatch";"0.17";"RTR";"Common"
"It That Betrays";"17.80";"DDP";"Rare"
"Ivory Giant";"0.24";"MMA";"Common"
"Ivorytusk Fortress";"0.34";"KTK";"Rare"
"Ivy Dancer";"0.25";"RAV";"Uncommon"
"Ivy Elemental";"0.20";"IMA";"Common"
"Ivy Lane Denizen";"0.25";"GTC";"Common"
"Ixalans Binding";"0.36";"XLN";"Uncommon"
"Ixallis Diviner";"0.19";"XLN";"Common"
"Ixallis Keeper";"0.18";"XLN";"Common"
"Izoni Thousand-Eyed";"0.96";"GRN";"Rare"
"Izzet Boilerworks";"0.29";"IMA";"Uncommon"
"Izzet Charm";"0.50";"MM3";"Uncommon"
"Izzet Guildgate";"0.25";"MM3";"Common"
"Izzet Guildgate251";"0.20";"GRN";"Common"
"Izzet Guildgate252";"0.20";"GRN";"Common"
"Izzet Keyrune";"0.25";"RTR";"Uncommon"
"Izzet Locket";"0.23";"GRN";"Common"
"Izzet Signet";"1.10";"MM3";"Uncommon"
"Izzet Staticaster";"0.49";"RTR";"Uncommon"
"Jace Architect of Thought";"0.99";"RTR";"Mythic"
"Jace Cunning Castaway";"1.85";"XLN";"Mythic"
"Jace Memory Adept";"6.63";"M13";"Mythic"
"Jace the Mind Sculptor";"69.39";"WWK";"Mythic"
"Jace Wielder of Mysteries";"7.33";"WAR";"Rare"
"Jaces Phantasm";"0.40";"IMA";"Common"
"Jaces Triumph";"0.25";"WAR";"Uncommon"
"Jaddi Offshoot";"0.25";"IMA";"Common"
"Jade Guardian";"0.20";"XLN";"Common"
"Jagwasp Swarm";"0.20";"WWK";"Common"
"Janjeet Sentry";"0.24";"KLD";"Uncommon"
"Jar of Eyeballs";"0.36";"DKA";"Rare"
"Jarad Golgari Lich Lord";"2.58";"RTR";"Mythic"
"Jarads Orders";"1.00";"RTR";"Rare"
"Jaws of Stone";"0.25";"SHM";"Uncommon"
"Jaya Ballard";"1.14";"DOM";"Mythic"
"Jaya Venerated Firemage";"0.35";"WAR";"Uncommon"
"Jayas Greeting";"0.20";"WAR";"Common"
"Jayas Immolating Inferno";"0.49";"DOM";"Rare"
"Jayemdae Tome";"0.24";"M13";"Uncommon"
"Jeering Instigator";"0.35";"KTK";"Rare"
"Jenara Asura of War";"3.07";"ARB";"Mythic"
"Jeskai Ascendancy";"1.42";"KTK";"Rare"
"Jeskai Banner";"0.23";"KTK";"Common"
"Jeskai Barricade";"0.49";"FRF";"Uncommon"
"Jeskai Charm";"0.25";"KTK";"Uncommon"
"Jeskai Elder";"0.23";"KTK";"Uncommon"
"Jeskai Infiltrator";"0.30";"FRF";"Rare"
"Jeskai Runemark";"0.20";"FRF";"Common"
"Jeskai Sage";"0.20";"FRF";"Common"
"Jeskai Student";"0.19";"KTK";"Common"
"Jeskai Windscout";"0.19";"KTK";"Common"
"Jhessian Balmgiver";"0.25";"CON";"Uncommon"
